company,url,page_kind,web_score,aeo_score,selection_reason,crawl_id,group_id,occurrence_id,evaluation_id,rule_id,dimension,category,severity,finding_class,description,remediation,reason_code,analyzer_version,rule_version,stored_evidence,independent_observation,exact_offending_element_schema_heading,verdict,confidence,corrected_replay_outcome,corrected_replay_result,content_sha256,crawl_fetch_time,audit_fetch_time
lootcrate,https://lootcrate.com/pages/community,other,72.5,,lootcrate: alternating web_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,06ed5a73-7c9a-5fd5-a481-206ffa1c49db,7abcb61c-959f-426e-9ae0-cea6da0047fe,1e7ddff5-eba1-403b-b483-90b3c3a215ac,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 6, ""missing_accessible_name"": 2}",1 unnamed of 2 HTTP-visible controls: input[1] id=- name=q,1 unnamed of 2 HTTP-visible controls: input[1] id=- name=q,verified,high,missing,retained_verified,ef758638c49d11cbd99dc53574a51d2ea8ed483765d47b6e5f0671e780477b36,2026-08-31 02:33:17.763253+00:00,2026-08-31T03:49:09.132578+00:00
lootcrate,https://lootcrate.com/pages/community,other,72.5,,lootcrate: alternating web_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,1f4dda0e-101c-555f-bb24-740493094899,97e3f290-4258-436b-929e-6826516a00c1,ac23b03f-694c-4275-aa8e-74e4d801d72e,web.accessibility_heading_order,technical,content,medium,defect,Heading levels form a coherent document outline.,Do not skip heading levels when structuring page sections.,,sh-analyzer-1,sh-rules-1,"{""heading_levels"": [3, 1, 6, 6, 6, 6, 6, 5, 3], ""level_skips"": 1}","full-document heading levels [3, 1, 6, 6, 6, 6, 6, 5, 3]; skipped transitions: H1 → H6","full-document heading levels [3, 1, 6, 6, 6, 6, 6, 5, 3]; skipped transitions: H1 → H6",verified,high,,not_replayed,ef758638c49d11cbd99dc53574a51d2ea8ed483765d47b6e5f0671e780477b36,2026-08-31 02:33:17.763253+00:00,2026-08-31T03:49:09.132578+00:00
lootcrate,https://lootcrate.com/pages/community,other,72.5,,lootcrate: alternating web_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,8e682d08-2e3d-5f18-b826-dac61547b14b,a7186e5f-29b8-464a-8a52-dff3b924d6de,d092e4de-7214-4e55-8ec3-2dacdc792c43,web.accessibility_image_alt,technical,content,medium,defect,Informative images declare alternative text.,"Add alt text to informative images; use alt="""" for decoration.",,sh-analyzer-1,sh-rules-1,"{""decorative_alt"": 5, ""image_count"": 13, ""missing_alt"": 1}",1 images omit alt: img[13] src=,1 images omit alt: img[13] src=,verified,high,,not_replayed,ef758638c49d11cbd99dc53574a51d2ea8ed483765d47b6e5f0671e780477b36,2026-08-31 02:33:17.763253+00:00,2026-08-31T03:49:09.132578+00:00
lootcrate,https://lootcrate.com/products/wizarding-world,product,76.3,16.1,lootcrate: alternating aeo_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,06ea11cc-9b3c-5237-bc52-0e0d081137ac,e2bec2b7-134b-4db3-bd54-a483d7d93afc,ab0ab55d-2e56-4db2-a15b-005d3f6e5967,aeo.heading_hierarchy,aeo,content,medium,defect,Heading levels form a coherent page-kind-independent outline.,Use sequential heading levels to express content hierarchy.,,sh-analyzer-1,sh-rules-1,"{""levels"": [1, 3, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3], ""skips"": [{""from"": 1, ""to"": 3}, {""from"": 3, ""to"": 5}, {""from"": 3, ""to"": 5}]}","primary-content (main) heading levels [1, 3, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3]; skipped transitions: H1 → H3, H3 → H5, H3 → H5","primary-content (main) heading levels [1, 3, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3]; skipped transitions: H1 → H3, H3 → H5, H3 → H5",verified,high,missing,retained_verified,a9a5901708eebaf3df3e18a4111f9b5bcd7b1c4ec222969ecdc8f613b063ba6e,2026-08-31 02:33:03.913452+00:00,2026-08-31T03:49:09.409953+00:00
lootcrate,https://lootcrate.com/products/wizarding-world,product,76.3,16.1,lootcrate: alternating aeo_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,cea9a66e-dff7-5ef8-aea4-172cc8e1b7c0,6362fc85-ae63-4499-a0a7-22b03765d763,ac2a507e-ad0b-4f36-9a81-c2e66297fb92,aeo.offer_freshness_signal,aeo,citability,medium,defect,"Product pages expose dated, currency-qualified Offer evidence.",Expose a currency and an updated timestamp with Offer data.,offer_currency_missing,sh-analyzer-1,sh-rules-1,"{""currency"": [], ""offer"": true, ""reason"": ""offer_currency_missing"", ""timestamp"": """", ""timestamp_source"": """"}",No date/time freshness signal found in HTTP time/meta/JSON-LD fields,No date/time freshness signal found in HTTP time/meta/JSON-LD fields,verified,high,,not_replayed,a9a5901708eebaf3df3e18a4111f9b5bcd7b1c4ec222969ecdc8f613b063ba6e,2026-08-31 02:33:03.913452+00:00,2026-08-31T03:49:09.409953+00:00
lootcrate,https://lootcrate.com/products/wizarding-world,product,76.3,16.1,lootcrate: alternating aeo_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,74ef2fa1-7a40-5ef6-8ab6-2a68fb3bc67f,e50284b8-7e47-4805-894f-c9b55d4d0d8a,0be30465-1014-4a1b-a936-310cf56248c6,aeo.product_answer_facts,aeo,content,medium,defect,"Product pages expose identity, offer, availability, and variants when applicable.",Expose the required product answer facts in visible content or structured data.,,sh-analyzer-1,sh-rules-1,"{""atoms"": [{""condition"": """", ""evidence"": true, ""name"": ""identity"", ""outcome"": ""satisfied"", ""required"": true}, {""condition"": """", ""evidence"": true, ""name"": ""offer"", ""outcome"": ""satisfied"", ""required"": true}, {""condition"": """", ""evidence"": [], ""name"": ""availability"", ""outcome"": ""missing"", ""required"": true}, {""condition"": ""page_trait:has_variants"", ""evidence"": false, ""name"": ""variants"", ""outcome"": ""not_applicable"", ""required"": false}], ""threshold"": ""all_required_and_applicable""}","Missing product fact(s) in HTTP content: identity=True, offer=True, availability=False","Missing product fact(s) in HTTP content: identity=True, offer=True, availability=False",verified,medium,missing,retained_verified,a9a5901708eebaf3df3e18a4111f9b5bcd7b1c4ec222969ecdc8f613b063ba6e,2026-08-31 02:33:03.913452+00:00,2026-08-31T03:49:09.409953+00:00
lootcrate,https://lootcrate.com/products/wizarding-world,product,76.3,16.1,lootcrate: alternating aeo_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,8a28fcfb-6a5f-532e-8da3-02a22ca5bae0,42c02078-a007-49a9-841a-6979d3935ba0,dce7c993-b906-4de8-9f12-dec328403bf3,aeo.product_brand_identity,aeo,citability,medium,defect,Product pages identify the brand or manufacturer.,Expose the product brand or manufacturer in Product markup.,,sh-analyzer-1,sh-rules-1,"{""brands"": []}",Product brand evidence present: ['microdata:itemprop=brand'],Product brand evidence present: ['microdata:itemprop=brand'],wrong,medium,satisfied,removed_wrong,a9a5901708eebaf3df3e18a4111f9b5bcd7b1c4ec222969ecdc8f613b063ba6e,2026-08-31 02:33:03.913452+00:00,2026-08-31T03:49:09.409953+00:00
lootcrate,https://lootcrate.com/products/wizarding-world,product,76.3,16.1,lootcrate: alternating aeo_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,c82bb3bd-d8f1-5932-928d-6061357c66b1,5a2d19a6-f65e-46a4-a4cb-d60b7732340c,755b0e69-697f-4352-bd29-266be6e002ed,aeo.product_evidence_facts,aeo,citability,medium,defect,"Product pages expose a stable SKU, GTIN, or MPN signal.",Expose a stable product identifier visibly or in Product markup.,,sh-analyzer-1,sh-rules-1,"{""identifiers"": [], ""visible_identifier_marker"": false}",No Product identifier property or visible SKU/GTIN/MPN marker found,No Product identifier property or visible SKU/GTIN/MPN marker found,verified,medium,,not_replayed,a9a5901708eebaf3df3e18a4111f9b5bcd7b1c4ec222969ecdc8f613b063ba6e,2026-08-31 02:33:03.913452+00:00,2026-08-31T03:49:09.409953+00:00
lootcrate,https://lootcrate.com/products/wizarding-world,product,76.3,16.1,lootcrate: alternating aeo_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,bc4a3bc0-8024-51ec-8af6-1779609dfe48,c23d047b-721a-43de-8631-a9c25128e740,10c9bec5-1564-4c2f-8ae1-793e47a7d868,aeo.schema_recommended_present,aeo,structured_data,low,advisory,Expected-type structured data carries the recommended properties for the page type.,Add the recommended properties to strengthen the schema markup.,,sh-analyzer-1,sh-rules-1,"{""checked_blocks"": 1, ""expected_types"": [""Product""], ""extraction"": ""microdata_shallow"", ""missing"": [""sku"", ""gtin"", ""brand"", ""offers.price"", ""offers.priceCurrency"", ""offers.availability"", ""hasVariant"", ""aggregateRating"", ""offers.shippingDetails"", ""offers.hasMerchantReturnPolicy""], ""page_kind"": ""product"", ""recommended"": [""sku"", ""gtin"", ""brand"", ""offers.price"", ""offers.priceCurrency"", ""offers.availability"", ""hasVariant"", ""aggregateRating"", ""offers.shippingDetails"", ""offers.hasMerchantReturnPolicy""], ""schema_type"": ""Product""}","expected ['Product']; missing ['sku', 'gtin', 'offers.price', 'offers.priceCurrency', 'aggregateRating'] in 1 matching schema block(s); raw types=['Product']","expected ['Product']; missing ['sku', 'gtin', 'offers.price', 'offers.priceCurrency', 'aggregateRating'] in 1 matching schema block(s); raw types=['Product']",verified,high,,not_replayed,a9a5901708eebaf3df3e18a4111f9b5bcd7b1c4ec222969ecdc8f613b063ba6e,2026-08-31 02:33:03.913452+00:00,2026-08-31T03:49:09.409953+00:00
lootcrate,https://lootcrate.com/products/wizarding-world,product,76.3,16.1,lootcrate: alternating aeo_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,6745a53a-1f1f-5f75-af32-765a40e6384a,2c1351ed-2696-46a6-bb49-88b35afd5704,5e4e7239-07db-48a7-9d28-da63a3e60fe0,aeo.schema_required_valid,aeo,structured_data,high,defect,Expected-type structured data carries every required property for the page type.,Add the missing required properties to the schema markup.,,sh-analyzer-1,sh-rules-1,"{""checked_blocks"": 1, ""expected_types"": [""Product""], ""extraction"": ""microdata_shallow"", ""missing"": [""name"", ""offers""], ""page_kind"": ""product"", ""required"": [""name"", ""offers""], ""schema_type"": ""Product""}",expected ['Product']; missing ['offers'] in 1 matching schema block(s); raw types=['Product'],expected ['Product']; missing ['offers'] in 1 matching schema block(s); raw types=['Product'],verified,high,,not_replayed,a9a5901708eebaf3df3e18a4111f9b5bcd7b1c4ec222969ecdc8f613b063ba6e,2026-08-31 02:33:03.913452+00:00,2026-08-31T03:49:09.409953+00:00
lootcrate,https://lootcrate.com/products/wizarding-world,product,76.3,16.1,lootcrate: alternating aeo_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,06ed5a73-7c9a-5fd5-a481-206ffa1c49db,cbf64611-1bc5-4888-aaeb-e46eedbda411,5ca4936a-1c23-4d65-96ea-4771d7d76703,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 11, ""missing_accessible_name"": 4}",3 unnamed of 7 HTTP-visible controls: input[1] id=- name=purchase_type; input[3] id=- name=selling_plan; input[6] id=- name=q,3 unnamed of 7 HTTP-visible controls: input[1] id=- name=purchase_type; input[3] id=- name=selling_plan; input[6] id=- name=q,verified,high,missing,retained_verified,a9a5901708eebaf3df3e18a4111f9b5bcd7b1c4ec222969ecdc8f613b063ba6e,2026-08-31 02:33:03.913452+00:00,2026-08-31T03:49:09.409953+00:00
lootcrate,https://lootcrate.com/products/wizarding-world,product,76.3,16.1,lootcrate: alternating aeo_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,1f4dda0e-101c-555f-bb24-740493094899,91212c2e-b090-4ed3-9565-c322b941e1c6,ce288ae3-496d-45b4-99fd-5cd23b52a811,web.accessibility_heading_order,technical,content,medium,defect,Heading levels form a coherent document outline.,Do not skip heading levels when structuring page sections.,,sh-analyzer-1,sh-rules-1,"{""heading_levels"": [3, 1, 3, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3, 6, 6, 6, 6, 6, 5, 3], ""level_skips"": 4}","full-document heading levels [3, 1, 3, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3, 6, 6, 6, 6, 6, 5, 3]; skipped transitions: H1 → H3, H3 → H5, H3 → H5, H3 → H6","full-document heading levels [3, 1, 3, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3, 6, 6, 6, 6, 6, 5, 3]; skipped transitions: H1 → H3, H3 → H5, H3 → H5, H3 → H6",verified,high,,not_replayed,a9a5901708eebaf3df3e18a4111f9b5bcd7b1c4ec222969ecdc8f613b063ba6e,2026-08-31 02:33:03.913452+00:00,2026-08-31T03:49:09.409953+00:00
lootcrate,https://lootcrate.com/products/wizarding-world,product,76.3,16.1,lootcrate: alternating aeo_score rank,951b4a75-4c15-402b-99d8-c7c5f2d4a164,8e682d08-2e3d-5f18-b826-dac61547b14b,73eae2e1-dbfa-43fb-b13c-4abcf4460ed0,2809567f-de69-47d6-9df8-41c2bbed1fbb,web.accessibility_image_alt,technical,content,medium,defect,Informative images declare alternative text.,"Add alt text to informative images; use alt="""" for decoration.",,sh-analyzer-1,sh-rules-1,"{""decorative_alt"": 8, ""image_count"": 30, ""missing_alt"": 2}",2 images omit alt: img[24] src=https://cdn.accentuate.io/5199506014348/12365741228172/WIZ-Evergreen-Theme-FG-3000x1625-v1703103265446.png?3000x1625 ; img[30] src=,2 images omit alt: img[24] src=https://cdn.accentuate.io/5199506014348/12365741228172/WIZ-Evergreen-Theme-FG-3000x1625-v1703103265446.png?3000x1625 ; img[30] src=,verified,high,,not_replayed,a9a5901708eebaf3df3e18a4111f9b5bcd7b1c4ec222969ecdc8f613b063ba6e,2026-08-31 02:33:03.913452+00:00,2026-08-31T03:49:09.409953+00:00
potgang,https://www.potgang.co.uk/products/box-a,product,69.5,69.2,potgang: alternating web_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,844b3eec-0705-55da-9a00-1dacd26aa609,d8561e0d-5535-4292-b6bc-6e3f9d1998b7,a50af7ee-7634-44a8-883c-98d037d1616d,aeo.heading_hierarchy,aeo,content,medium,defect,Heading levels form a coherent page-kind-independent outline.,Use sequential heading levels to express content hierarchy.,no_primary_headings,sh-analyzer-1,sh-rules-1,"{""levels"": [], ""reason"": ""no_primary_headings""}","Raw <main> contains H1 Pak Choi, Rocket, Thai Basil; primary-content headings are HTTP-visible, so no_primary_headings is not true.","Raw <main> contains H1 Pak Choi, Rocket, Thai Basil; primary-content headings are HTTP-visible, so no_primary_headings is not true.",wrong,high,satisfied,removed_wrong,f2cf59ea9ed8dfd78789fc0d74f62a5368be4559a33bb983579177c08640c7b7,2026-08-31 02:41:31.242981+00:00,2026-08-31T03:49:10.223721+00:00
potgang,https://www.potgang.co.uk/products/box-a,product,69.5,69.2,potgang: alternating web_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,8ed02dce-7f18-5a09-a41b-1401d873a399,840bf08e-aaee-4870-8af7-d958fd07c563,1754c808-42c6-416a-a616-823e9b9ab290,aeo.offer_freshness_signal,aeo,citability,medium,defect,"Product pages expose dated, currency-qualified Offer evidence.",Expose a currency and an updated timestamp with Offer data.,freshness_signal_missing,sh-analyzer-1,sh-rules-1,"{""currency"": [""GBP""], ""offer"": true, ""reason"": ""freshness_signal_missing"", ""timestamp"": """", ""timestamp_source"": """"}",Raw HTTP exposes a GBP Product Offer but no published/modified date or other dated freshness signal.,Raw HTTP exposes a GBP Product Offer but no published/modified date or other dated freshness signal.,verified,high,,not_replayed,f2cf59ea9ed8dfd78789fc0d74f62a5368be4559a33bb983579177c08640c7b7,2026-08-31 02:41:31.242981+00:00,2026-08-31T03:49:10.223721+00:00
potgang,https://www.potgang.co.uk/products/box-a,product,69.5,69.2,potgang: alternating web_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,538acfde-ef80-5ff3-86fc-4bf3456ed269,c600c5a4-fb7b-4b82-bdf1-261ff44527f5,ccdb4ad3-86a6-4a44-850b-1c94ed32c51a,aeo.schema_recommended_present,aeo,structured_data,low,advisory,Expected-type structured data carries the recommended properties for the page type.,Add the recommended properties to strengthen the schema markup.,,sh-analyzer-1,sh-rules-1,"{""checked_blocks"": 1, ""expected_types"": [""Product""], ""missing"": [""gtin"", ""hasVariant"", ""aggregateRating"", ""offers.shippingDetails"", ""offers.hasMerchantReturnPolicy""], ""page_kind"": ""product"", ""recommended"": [""sku"", ""gtin"", ""brand"", ""offers.price"", ""offers.priceCurrency"", ""offers.availability"", ""hasVariant"", ""aggregateRating"", ""offers.shippingDetails"", ""offers.hasMerchantReturnPolicy""], ""schema_type"": ""Product""}","Raw HTTP contains one Product JSON-LD block lacking gtin, hasVariant, aggregateRating, offers.shippingDetails, and offers.hasMerchantReturnPolicy.","Raw HTTP contains one Product JSON-LD block lacking gtin, hasVariant, aggregateRating, offers.shippingDetails, and offers.hasMerchantReturnPolicy.",verified,high,,not_replayed,f2cf59ea9ed8dfd78789fc0d74f62a5368be4559a33bb983579177c08640c7b7,2026-08-31 02:41:31.242981+00:00,2026-08-31T03:49:10.223721+00:00
potgang,https://www.potgang.co.uk/products/box-a,product,69.5,69.2,potgang: alternating web_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,ccca4151-f969-5192-8eb3-675413093d27,c900408f-e637-49c9-b199-8af4855a77a3,f18c2033-0efa-48f2-a7e3-3e2353b520fc,technical.indexable,technical,indexability,critical,defect,Page is not blocked from indexing by a robots meta noindex.,Remove the noindex directive if the page should be indexed.,,sh-analyzer-1,sh-rules-1,"{""canonical_matches_final_url"": true, ""canonical_url"": ""https://www.potgang.co.uk/products/box-a"", ""indexing_intent"": ""intended_index"", ""intent_source"": ""canonical_declaration"", ""nofollow"": true, ""noindex"": true}","Raw HTTP meta robots is noindex,nofollow, directly blocking indexing; the canonical does not override noindex.","Raw HTTP meta robots is noindex,nofollow, directly blocking indexing; the canonical does not override noindex.",verified,high,,not_replayed,f2cf59ea9ed8dfd78789fc0d74f62a5368be4559a33bb983579177c08640c7b7,2026-08-31 02:41:31.242981+00:00,2026-08-31T03:49:10.223721+00:00
potgang,https://www.potgang.co.uk/products/box-a,product,69.5,69.2,potgang: alternating web_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,eec0af57-0f74-56e3-b5b6-e9b437266eb5,29551932-e6ea-40ab-bf6a-0a29eabd82ab,e31e060f-bf4d-45ea-80c2-2f725d61e051,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 22, ""missing_accessible_name"": 6}","Raw HTTP exposes six participating unlabeled select controls (ProductSelect and five delivery selects) without an aria name, labelledby text, explicit label, or title.","Raw HTTP exposes six participating unlabeled select controls (ProductSelect and five delivery selects) without an aria name, labelledby text, explicit label, or title.",verified,high,missing,retained_verified,f2cf59ea9ed8dfd78789fc0d74f62a5368be4559a33bb983579177c08640c7b7,2026-08-31 02:41:31.242981+00:00,2026-08-31T03:49:10.223721+00:00
potgang,https://www.potgang.co.uk/products/box-a,product,69.5,69.2,potgang: alternating web_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,6b7f869b-935f-5c2b-82e5-81b48c3e7617,8e190482-a1a3-4e18-9fde-c70d3980d4a0,0476f2d7-2613-4351-a524-e526a500bcce,web.accessibility_heading_order,technical,content,medium,defect,Heading levels form a coherent document outline.,Do not skip heading levels when structuring page sections.,,sh-analyzer-1,sh-rules-1,"{""heading_levels"": [1, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 3, 3, 3], ""level_skips"": 1}",Raw full document contains the reported H1 to H3 skipped heading transition.,Raw full document contains the reported H1 to H3 skipped heading transition.,verified,high,,not_replayed,f2cf59ea9ed8dfd78789fc0d74f62a5368be4559a33bb983579177c08640c7b7,2026-08-31 02:41:31.242981+00:00,2026-08-31T03:49:10.223721+00:00
potgang,https://www.potgang.co.uk/blogs/recipes,article,100.0,18.8,potgang: alternating aeo_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,88446a37-923c-5d50-9b8c-fc8b9bc54938,0283a5db-3b34-4bab-926e-e98d0d2e4227,4519153d-cdca-4622-8b3d-e51100d635e7,aeo.editorial_lead_present,aeo,content,low,advisory,Editorial content opens with a substantive lead paragraph.,Add a concise lead that establishes the page topic.,editorial_lead_missing,sh-analyzer-1,sh-rules-1,"{""lead_preview"": """", ""lead_word_count"": 0, ""minimum_words"": 10, ""reason"": ""editorial_lead_missing""}","This URL is a recipe archive with a primary-content linked-card collection, so the article-only editorial-lead rule is not applicable.","This URL is a recipe archive with a primary-content linked-card collection, so the article-only editorial-lead rule is not applicable.",wrong,high,not_applicable,removed_wrong,a34dbb57a68fff6da557c17fe2b4da1883fab04315115be702ce6b9db5fee906,2026-08-31 02:40:36.631395+00:00,2026-08-31T03:49:11.414423+00:00
potgang,https://www.potgang.co.uk/blogs/recipes,article,100.0,18.8,potgang: alternating aeo_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,844b3eec-0705-55da-9a00-1dacd26aa609,7d4be459-d5c2-4eb9-9d2b-33b12a822b17,96f3e584-d0a5-41c7-a1f8-84d9057fa7fb,aeo.heading_hierarchy,aeo,content,medium,defect,Heading levels form a coherent page-kind-independent outline.,Use sequential heading levels to express content hierarchy.,no_primary_headings,sh-analyzer-1,sh-rules-1,"{""levels"": [], ""reason"": ""no_primary_headings""}","Raw <main> contains H1 Recipes and visible recipe H2 headings; primary-content headings are HTTP-visible, so no_primary_headings is not true.","Raw <main> contains H1 Recipes and visible recipe H2 headings; primary-content headings are HTTP-visible, so no_primary_headings is not true.",wrong,high,satisfied,removed_wrong,a34dbb57a68fff6da557c17fe2b4da1883fab04315115be702ce6b9db5fee906,2026-08-31 02:40:36.631395+00:00,2026-08-31T03:49:11.414423+00:00
potgang,https://www.potgang.co.uk/blogs/recipes,article,100.0,18.8,potgang: alternating aeo_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,dd127ca9-fb42-50d5-b4f8-c0658456bf6e,d6378272-0de8-46d0-b426-a5e4d261f4b0,ad6dfbaf-1f02-45e1-96b9-6a5c4616c89e,aeo.schema_expected_for_type,aeo,structured_data,low,advisory,Structured data includes a schema.org type expected for the classified page type.,Add the expected schema.org type for this page type (PAGE_KIND_EXPECTED_SCHEMA).,expected_schema_absent,sh-analyzer-1,sh-rules-1,"{""candidate_count"": 0, ""expected_types"": [""Article"", ""BlogPosting"", ""NewsArticle""], ""found_types"": [], ""page_kind"": ""article"", ""primary_schema_type"": """", ""reason"": ""expected_schema_absent""}","Raw HTTP contains no JSON-LD or microdata block for the expected Article, BlogPosting, or NewsArticle types.","Raw HTTP contains no JSON-LD or microdata block for the expected Article, BlogPosting, or NewsArticle types.",verified,high,,not_replayed,a34dbb57a68fff6da557c17fe2b4da1883fab04315115be702ce6b9db5fee906,2026-08-31 02:40:36.631395+00:00,2026-08-31T03:49:11.414423+00:00
potgang,https://www.potgang.co.uk/blogs/recipes,article,100.0,18.8,potgang: alternating aeo_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,35f6afcd-2a13-55e0-a79f-c40cbb0fd14f,e6870021-326e-4b0a-9017-bbef564ccff4,2092b39f-c973-4def-bf8d-6926a675b906,aeo.visible_attribution,aeo,citability,medium,defect,Authored content exposes a visible creator name and linked profile.,Add a visible creator byline linked to a stable profile or biography.,visible_attribution_absent,sh-analyzer-1,sh-rules-1,"{""declared_name"": """", ""declared_source"": """", ""reason"": ""visible_attribution_absent"", ""visible_name"": """", ""visible_profile_url"": """"}","Raw HTTP visibly renders named authors in recipe cards, including span.author Saneesh Basi.","Raw HTTP visibly renders named authors in recipe cards, including span.author Saneesh Basi.",wrong,high,not_applicable,removed_wrong,a34dbb57a68fff6da557c17fe2b4da1883fab04315115be702ce6b9db5fee906,2026-08-31 02:40:36.631395+00:00,2026-08-31T03:49:11.414423+00:00
potgang,https://www.potgang.co.uk/pages/next-month,other,72.5,,potgang: alternating web_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,eec0af57-0f74-56e3-b5b6-e9b437266eb5,f1f76384-92db-4671-b227-91dafe0828e9,2e54b702-84e5-419b-a5c2-f6757ef70ee1,web.accessibility_form_names,technical,content,high,defect,Form controls have a deterministic accessible name.,Associate each form control with a label or ARIA name.,,sh-analyzer-1,sh-rules-1,"{""control_count"": 8, ""missing_accessible_name"": 1}","Raw HTTP exposes one participating unlabeled select without an aria name, labelledby text, explicit label, or title.","Raw HTTP exposes one participating unlabeled select without an aria name, labelledby text, explicit label, or title.",verified,high,missing,retained_verified,be049953b2f4f0ad3c109c8bc83603b881c16c56a40ad6b62f09b63fb98c6008,2026-08-31 02:40:52.622885+00:00,2026-08-31T03:49:12.175641+00:00
potgang,https://www.potgang.co.uk/pages/next-month,other,72.5,,potgang: alternating web_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,6b7f869b-935f-5c2b-82e5-81b48c3e7617,c6ddf1ed-1cfd-471b-b262-8f5f1685faf3,3d21855e-af8f-49d7-b7d4-f8e16186e700,web.accessibility_heading_order,technical,content,medium,defect,Heading levels form a coherent document outline.,Do not skip heading levels when structuring page sections.,,sh-analyzer-1,sh-rules-1,"{""heading_levels"": [1, 2, 2, 2, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 4, 4, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3], ""level_skips"": 1}",Raw full document contains the reported H2 to H4 skipped heading transition.,Raw full document contains the reported H2 to H4 skipped heading transition.,verified,high,,not_replayed,be049953b2f4f0ad3c109c8bc83603b881c16c56a40ad6b62f09b63fb98c6008,2026-08-31 02:40:52.622885+00:00,2026-08-31T03:49:12.175641+00:00
potgang,https://www.potgang.co.uk/pages/next-month,other,72.5,,potgang: alternating web_score rank,f20337a1-3b5d-42ea-a5e4-99c24aff186b,60905840-6f1b-519c-9e80-471ba43eff67,8c4f09fb-3830-49ea-beb9-39f7a345c6b4,29d6e942-867e-45d8-baad-ea53ec43994e,web.accessibility_image_alt,technical,content,medium,defect,Informative images declare alternative text.,"Add alt text to informative images; use alt="""" for decoration.",,sh-analyzer-1,sh-rules-1,"{""decorative_alt"": 167, ""image_count"": 221, ""missing_alt"": 22}",Raw HTTP contains 22 img elements without alt text.,Raw HTTP contains 22 img elements without alt text.,verified,high,,not_replayed,be049953b2f4f0ad3c109c8bc83603b881c16c56a40ad6b62f09b63fb98c6008,2026-08-31 02:40:52.622885+00:00,2026-08-31T03:49:12.175641+00:00
